id;deph;type;type_id;word
1;0;B;0;baran
1;0;B;0;barana
1;0;B;0;baranach
1;0;B;0;baranami
1;0;B;0;baranem
1;0;B;0;baranie
1;0;B;0;baranom
1;0;B;0;baranowi
1;0;B;0;baranów
1;0;B;0;barany
1;1;C;4;Baran
1;1;C;4;Barana
1;1;C;4;Barana
1;1;C;4;Baranach
1;1;C;4;Baranami
1;1;C;4;Baranem
1;1;C;4;Baranie
1;1;C;4;Baranom
1;1;C;4;Baranowi
1;1;C;4;Baranów
1;1;C;4;Barany
1;1;C;4;Barany
1;1;C;5;zbaranieæ
1;1;C;6;barani
1;1;C;6;barania
1;1;C;6;barani¹
1;1;C;6;baranich
1;1;C;6;baranie
1;1;C;6;baraniego
1;1;C;6;baraniej
1;1;C;6;baraniemu
1;1;C;6;baranim
1;1;C;6;baranimi
1;1;S;1;tryk
1;1;S;1;tryka
1;1;S;1;trykach
1;1;S;1;trykami
1;1;S;1;tryki
1;1;S;1;trykiem
1;1;S;1;trykom
1;1;S;1;trykowi
1;1;S;1;tryków
1;1;S;1;tryku
1;1;S;2;ma³p
1;1;S;2;ma³pa
1;1;S;2;ma³pach
1;1;S;2;ma³pami
1;1;S;2;ma³p¹
1;1;S;2;ma³pê
1;1;S;2;ma³pie
1;1;S;2;ma³po
1;1;S;2;ma³pom
1;1;S;2;ma³py
1;2;C;4;ma³piarni
1;2;C;4;ma³piarni
1;2;C;4;ma³piarnia
1;2;C;4;ma³piarniach
1;2;C;4;ma³piarniami
1;2;C;4;ma³piarni¹
1;2;C;4;ma³piarnie
1;2;C;4;ma³piarniê
1;2;C;4;ma³piarnio
1;2;C;4;ma³piarniom
1;2;C;4;ma³piarñ
1;2;C;5;ma³piarstwo
1;2;C;6;ma³piarz
1;2;C;7;ma³powania
1;2;C;7;ma³powanie
1;2;C;7;ma³powaniem
1;2;C;7;ma³powaniu
1;2;C;8;zma³powania
1;2;C;8;zma³powanie
1;2;C;8;zma³powaniem
1;2;C;8;zma³powaniu
1;2;C;9;odma³powaæ
1;2;C;9;odma³powali
1;2;C;9;odma³powaliœcie
1;2;C;9;odma³powaliœmy
1;2;C;9;odma³powa³
1;2;C;9;odma³powa³a
1;2;C;9;odma³powa³am
1;2;C;9;odma³powa³aœ
1;2;C;9;odma³powa³em
1;2;C;9;odma³powa³eœ
1;2;C;9;odma³powa³o
1;2;C;9;odma³powa³om
1;2;C;9;odma³powa³oœ
1;2;C;9;odma³powa³y
1;2;C;9;odma³powa³yœcie
1;2;C;9;odma³powa³yœmy
1;2;C;9;odma³puj¹
1;2;C;9;odma³puje
1;2;C;9;odma³pujecie
1;2;C;9;odma³pujemy
1;2;C;9;odma³pujesz
1;2;C;9;odma³pujê
1;2;C;10;ma³powaæ
1;2;C;10;ma³powali
1;2;C;10;ma³powaliœcie
1;2;C;10;ma³powaliœmy
1;2;C;10;ma³powa³
1;2;C;10;ma³powa³a
1;2;C;10;ma³powa³am
1;2;C;10;ma³powa³aœ
1;2;C;10;ma³powa³em
1;2;C;10;ma³powa³eœ
1;2;C;10;ma³powa³o
1;2;C;10;ma³powa³om
1;2;C;10;ma³powa³oœ
1;2;C;10;ma³powa³y
1;2;C;10;ma³powa³yœcie
1;2;C;10;ma³powa³yœmy
1;2;C;11;zma³powaæ
1;2;C;12;ma³pi
1;2;C;12;ma³pia
1;2;C;12;ma³pi¹
1;2;C;12;ma³pich
1;2;C;12;ma³pie
1;2;C;12;ma³piego
1;2;C;12;ma³piej
1;2;C;12;ma³piemu
1;2;C;12;ma³pim
1;2;C;12;ma³pimi
1;2;C;13;ma³piarski
1;2;C;14;ma³powaty
1;2;C;15;ma³pio
1;2;C;19;baranienie
1;2;C;19;baranienie
1;2;C;20;zbaranienie
1;2;C;20;zbaranienie
1;2;C;21;baranieæ
1;2;C;21;baranieæ
1;2;C;35;baranisko
1;2;C;36;baraniê
1;2;C;38;baraniarz
1;2;C;39;baraniec
1;2;C;40;baranioœæ
1;2;C;40;baranioœæ
1;2;C;43;barañstwo
1;2;C;43;barañstwo
1;2;C;47;Baraniec
1;2;C;47;Baraniec
1;2;C;50;Barany
1;2;C;50;Barany
1;2;C;53;baranio
1;2;C;53;baranio
1;2;C;54;baranowsko
1;2;C;54;baranowsko
1;2;C;55;barañczy
1;2;S;6;dzikus
1;2;S;7;prymityw
1;2;S;7;prymitywa
1;2;S;7;prymitywach
1;2;S;7;prymitywami
1;2;S;7;prymitywem
1;2;S;7;prymitywie
1;2;S;7;prymitywom
1;2;S;7;prymitywowi
1;2;S;7;prymitywów
1;2;S;7;prymitywów
1;2;S;7;prymitywy
1;2;S;8;prostacy
1;2;S;8;prostak
1;2;S;8;prostaka
1;2;S;8;prostakach
1;2;S;8;prostakami
1;2;S;8;prostakiem
1;2;S;8;prostakom
1;2;S;8;prostakowi
1;2;S;8;prostaków
1;2;S;8;prostaku
2;0;B;0;biadoliÄ‡
2;0;B;0;biadoliÄ‡
3;0;B;0;bied
3;0;B;0;bieda
3;0;B;0;biedach
3;0;B;0;biedami
3;0;B;0;bied¹
3;0;B;0;biedê
3;0;B;0;biedo
3;0;B;0;biedom
3;0;B;0;biedy
3;0;B;0;biedzie
3;1;C;1;biedacy
3;1;C;1;biedak
3;1;C;1;biedaka
3;1;C;1;biedakach
3;1;C;1;biedakami
3;1;C;1;biedakiem
3;1;C;1;biedakom
3;1;C;1;biedakowi
3;1;C;1;biedaków
3;1;C;1;biedaku
3;1;C;5;biedocie
3;1;C;5;biedota
3;1;C;5;biedot¹
3;1;C;5;biedotê
3;1;C;5;biedoto
3;1;C;5;biedoty
3;1;C;6;biedna
3;1;C;6;biedn¹
3;1;C;6;biedne
3;1;C;6;biednego
3;1;C;6;biednej
3;1;C;6;biednemu
3;1;C;6;biedni
3;1;C;6;biedniejsi
3;1;C;6;biedniejsza
3;1;C;6;biedniejsz¹
3;1;C;6;biedniejsze
3;1;C;6;biedniejszego
3;1;C;6;biedniejszej
3;1;C;6;biedniejszemu
3;1;C;6;biedniejszy
3;1;C;6;biedniejszych
3;1;C;6;biedniejszym
3;1;C;6;biedniejszymi
3;1;C;6;biedny
3;1;C;6;biednych
3;1;C;6;biednym
3;1;C;6;biednymi
3;1;C;6;najbiedniejsi
3;1;C;6;najbiedniejsza
3;1;C;6;najbiedniejsz¹
3;1;C;6;najbiedniejsze
3;1;C;6;najbiedniejszego
3;1;C;6;najbiedniejszej
3;1;C;6;najbiedniejszemu
3;1;C;6;najbiedniejszy
3;1;C;6;najbiedniejszych
3;1;C;6;najbiedniejszym
3;1;C;6;najbiedniejszymi
3;1;C;7;bid
3;1;C;7;bida
3;1;C;7;bidach
3;1;C;7;bidami
3;1;C;7;bid¹
3;1;C;7;bidê
3;1;C;7;bido
3;1;C;7;bidom
3;1;C;7;bidy
3;1;C;7;bidzie
3;1;C;8;biednienia
3;1;C;8;biednienie
3;1;C;8;biednieniem
3;1;C;8;biednieniu
3;1;C;9;biedniêcie
3;1;C;10;biedzenie
3;1;C;11;biedowania
3;1;C;11;biedowanie
3;1;C;11;biedowaniem
3;1;C;11;biedowaniu
3;1;C;12;bidowanie
3;1;C;13;biedaczyn
3;1;C;13;biedaczyna
3;1;C;13;biedaczynach
3;1;C;13;biedaczynami
3;1;C;13;biedaczyn¹
3;1;C;13;biedaczynê
3;1;C;13;biedaczyni
3;1;C;13;biedaczynie
3;1;C;13;biedaczyno
3;1;C;13;biedaczynom
3;1;C;13;biedaczynów
3;1;C;13;biedaczynów
3;1;C;13;biedaczyny
3;1;C;13;biedaczyny
3;1;C;14;zbiednienie
3;1;C;15;Biedowo
3;1;C;16;Biedów
3;1;C;17;Biedolewo
3;1;C;18;biednia³
3;1;C;18;biednia³a
3;1;C;18;biednia³am
3;1;C;18;biednia³aœ
3;1;C;18;biednia³em
3;1;C;18;biednia³eœ
3;1;C;18;biednia³o
3;1;C;18;biednia³om
3;1;C;18;biednia³oœ
3;1;C;18;biednia³y
3;1;C;18;biednia³yœcie
3;1;C;18;biednia³yœmy
3;1;C;18;biednieæ
3;1;C;18;biednieli
3;1;C;18;biednieliœcie
3;1;C;18;biednieliœmy
3;1;C;19;biedowaæ
3;1;C;19;biedowali
3;1;C;19;biedowaliœcie
3;1;C;19;biedowaliœmy
3;1;C;19;biedowa³
3;1;C;19;biedowa³a
3;1;C;19;biedowa³am
3;1;C;19;biedowa³aœ
3;1;C;19;biedowa³em
3;1;C;19;biedowa³eœ
3;1;C;19;biedowa³o
3;1;C;19;biedowa³om
3;1;C;19;biedowa³oœ
3;1;C;19;biedowa³y
3;1;C;19;biedowa³yœcie
3;1;C;19;biedowa³yœmy
3;1;C;20;biedziæ
3;1;C;21;bidowaæ
3;1;C;22;zbiednieæ
3;1;C;23;biedniuteñcy
3;1;C;23;biedniuteñka
3;1;C;23;biedniuteñk¹
3;1;C;23;biedniuteñki
3;1;C;23;biedniuteñkich
3;1;C;23;biedniuteñkie
3;1;C;23;biedniuteñkiego
3;1;C;23;biedniuteñkiej
3;1;C;23;biedniuteñkiemu
3;1;C;23;biedniuteñkim
3;1;C;23;biedniuteñkimi
3;1;C;24;biedniutcy
3;1;C;24;biedniutka
3;1;C;24;biedniutk¹
3;1;C;24;biedniutki
3;1;C;24;biedniutkich
3;1;C;24;biedniutkie
3;1;C;24;biedniutkiego
3;1;C;24;biedniutkiej
3;1;C;24;biedniutkiemu
3;1;C;24;biedniutkim
3;1;C;24;biedniutkimi
3;1;C;25;biednie
3;1;C;26;biedniutko
3;1;C;26;biedniutko
3;1;C;27;biedniuteñko
3;1;C;27;biedniuteñko
3;1;S;1;nêdz
3;1;S;1;nêdza
3;1;S;1;nêdzach
3;1;S;1;nêdzami
3;1;S;1;nêdz¹
3;1;S;1;nêdze
3;1;S;1;nêdzê
3;1;S;1;nêdzo
3;1;S;1;nêdzom
3;1;S;1;nêdzy
3;1;S;10;chudoba
3;1;S;10;chudob¹
3;1;S;10;chudobê
3;1;S;10;chudobie
3;1;S;10;chudobo
3;1;S;10;chudoby
3;2;C;1;nêdzarz
3;2;C;1;nêdzarza
3;2;C;1;nêdzarzach
3;2;C;1;nêdzarzami
3;2;C;1;nêdzarze
3;2;C;1;nêdzarzem
3;2;C;1;nêdzarzom
3;2;C;1;nêdzarzowi
3;2;C;1;nêdzarzu
3;2;C;1;nêdzarzy
3;2;C;2;nêdzarka
3;2;C;3;nêdznicy
3;2;C;3;nêdznik
3;2;C;3;nêdznika
3;2;C;3;nêdznikach
3;2;C;3;nêdznikami
3;2;C;3;nêdznikiem
3;2;C;3;nêdznikom
3;2;C;3;nêdznikowi
3;2;C;3;nêdzników
3;2;C;3;nêdzniku
3;2;C;4;nêdznica
3;2;C;5;nêdzniczek
3;2;C;6;nêdzniczka
3;2;C;7;nêdzak
3;2;C;8;nêdzota
3;2;C;9;nêdzni¹tko
3;2;C;10;nêdzenie
3;2;C;11;nêdznieæ
3;2;C;12;nêdziæ
3;2;C;13;najnêdzniejsi
3;2;C;13;najnêdzniejsza
3;2;C;13;najnêdzniejsz¹
3;2;C;13;najnêdzniejsze
3;2;C;13;najnêdzniejszego
3;2;C;13;najnêdzniejszej
3;2;C;13;najnêdzniejszemu
3;2;C;13;najnêdzniejszy
3;2;C;13;najnêdzniejszych
3;2;C;13;najnêdzniejszym
3;2;C;13;najnêdzniejszymi
3;2;C;13;nêdzna
3;2;C;13;nêdzn¹
3;2;C;13;nêdzne
3;2;C;13;nêdznego
3;2;C;13;nêdznej
3;2;C;13;nêdznemu
3;2;C;13;nêdzni
3;2;C;13;nêdzniejsi
3;2;C;13;nêdzniejsza
3;2;C;13;nêdzniejsz¹
3;2;C;13;nêdzniejsze
3;2;C;13;nêdzniejszego
3;2;C;13;nêdzniejszej
3;2;C;13;nêdzniejszemu
3;2;C;13;nêdzniejszy
3;2;C;13;nêdzniejszych
3;2;C;13;nêdzniejszym
3;2;C;13;nêdzniejszymi
3;2;C;13;nêdzny
3;2;C;13;nêdznych
3;2;C;13;nêdznym
3;2;C;13;nêdznymi
3;2;C;14;wynêdznia³y
3;2;C;15;nêdznie
3;2;C;18;ubogo
3;2;C;34;problemista
3;2;C;34;problemistach
3;2;C;34;problemistami
3;2;C;34;problemist¹
3;2;C;34;problemistê
3;2;C;34;problemisto
3;2;C;34;problemistom
3;2;C;34;problemistów
3;2;C;34;problemisty
3;2;C;34;problemiœci
3;2;C;34;problemiœcie
3;2;C;35;problemistka
3;2;C;38;problemowy
3;2;C;39;problematyczna
3;2;C;39;problematyczna
3;2;C;39;problematyczna
3;2;C;39;problematyczn¹
3;2;C;39;problematyczn¹
3;2;C;39;problematyczn¹
3;2;C;39;problematyczne
3;2;C;39;problematyczne
3;2;C;39;problematyczne
3;2;C;39;problematycznego
3;2;C;39;problematycznego
3;2;C;39;problematycznego
3;2;C;39;problematycznej
3;2;C;39;problematycznej
3;2;C;39;problematycznej
3;2;C;39;problematycznemu
3;2;C;39;problematycznemu
3;2;C;39;problematycznemu
3;2;C;39;problematyczni
3;2;C;39;problematyczni
3;2;C;39;problematyczni
3;2;C;39;problematyczny
3;2;C;39;problematyczny
3;2;C;39;problematyczny
3;2;C;39;problematycznych
3;2;C;39;problematycznych
3;2;C;39;problematycznych
3;2;C;39;problematycznym
3;2;C;39;problematycznym
3;2;C;39;problematycznym
3;2;C;39;problematycznymi
3;2;C;39;problematycznymi
3;2;C;39;problematycznymi
3;2;C;40;problemowo
3;2;C;41;problematycznie
3;2;C;51;psotnica
3;2;C;52;psotnicy
3;2;C;52;psotnik
3;2;C;52;psotnika
3;2;C;52;psotnikach
3;2;C;52;psotnikami
3;2;C;52;psotnikiem
3;2;C;52;psotnikom
3;2;C;52;psotnikowi
3;2;C;52;psotników
3;2;C;52;psotniku
3;2;C;53;psotowanie
3;2;C;54;psociæ
3;2;C;54;psocili
3;2;C;54;psociliœcie
3;2;C;54;psociliœmy
3;2;C;54;psoci³
3;2;C;54;psoci³a
3;2;C;54;psoci³am
3;2;C;54;psoci³aœ
3;2;C;54;psoci³em
3;2;C;54;psoci³eœ
3;2;C;54;psoci³o
3;2;C;54;psoci³om
3;2;C;54;psoci³oœ
3;2;C;54;psoci³y
3;2;C;54;psoci³yœcie
3;2;C;54;psoci³yœmy
3;2;C;55;napsociæ
3;2;C;56;psotny
3;2;C;57;psotnie
3;2;C;58;psotelnica
3;2;C;58;psotelnica
3;2;C;96;Biedny
3;2;C;96;Biedny
3;2;C;97;biedacki
3;2;C;97;biedacki
3;2;C;98;biednieñki
3;2;C;98;biednieñki
3;2;S;8;dziadostwo
3;2;S;16;mizeria
3;2;S;16;mizeri¹
3;2;S;16;mizeriê
3;2;S;16;mizerii
3;2;S;16;mizerio
3;2;S;31;kanale
3;2;S;31;kana³
3;2;S;31;kana³ach
3;2;S;31;kana³ami
3;2;S;31;kana³em
3;2;S;31;kana³om
3;2;S;31;kana³owi
3;2;S;31;kana³ów
3;2;S;31;kana³u
3;2;S;31;kana³y
3;2;S;33;pasztecie
3;2;S;33;pasztet
3;2;S;33;pasztetach
3;2;S;33;pasztetami
3;2;S;33;pasztetem
3;2;S;33;pasztetom
3;2;S;33;pasztetowi
3;2;S;33;pasztetów
3;2;S;33;pasztetu
3;2;S;33;pasztety
3;2;S;34;pierepa³ka
3;2;S;55;bìd
3;2;S;55;bída
3;2;S;55;bídách
3;2;S;55;bídám
3;2;S;55;bídami
3;2;S;55;bídì
3;2;S;55;bído
3;2;S;55;bídou
3;2;S;55;bídu
3;2;S;55;bídy
3;2;S;80;dziadowania
3;2;S;80;dziadowanie
3;2;S;80;dziadowaniem
3;2;S;80;dziadowaniu
4;0;B;0;brudas
4;0;B;0;brudasa
4;0;B;0;brudasach
4;0;B;0;brudasami
4;0;B;0;brudasem
4;0;B;0;brudasie
4;0;B;0;brudasom
4;0;B;0;brudasowi
4;0;B;0;brudasów
4;0;B;0;brudasów
4;0;B;0;brudasy
4;0;B;0;brudasy
4;1;C;7;brudna
4;1;C;7;brudn¹
4;1;C;7;brudne
4;1;C;7;brudnego
4;1;C;7;brudnej
4;1;C;7;brudnemu
4;1;C;7;brudni
4;1;C;7;brudniejsi
4;1;C;7;brudniejsza
4;1;C;7;brudniejsz¹
4;1;C;7;brudniejsze
4;1;C;7;brudniejszego
4;1;C;7;brudniejszej
4;1;C;7;brudniejszemu
4;1;C;7;brudniejszy
4;1;C;7;brudniejszych
4;1;C;7;brudniejszym
4;1;C;7;brudniejszymi
4;1;C;7;brudny
4;1;C;7;brudnych
4;1;C;7;brudnym
4;1;C;7;brudnymi
4;1;C;7;najbrudniejsi
4;1;C;7;najbrudniejsza
4;1;C;7;najbrudniejsz¹
4;1;C;7;najbrudniejsze
4;1;C;7;najbrudniejszego
4;1;C;7;najbrudniejszej
4;1;C;7;najbrudniejszemu
4;1;C;7;najbrudniejszy
4;1;C;7;najbrudniejszych
4;1;C;7;najbrudniejszym
4;1;C;7;najbrudniejszymi
4;1;C;8;brudno
4;1;S;1;flejtuch
4;1;S;1;flejtucha
4;1;S;1;flejtuchach
4;1;S;1;flejtuchami
4;1;S;1;flejtuchem
4;1;S;1;flejtuchom
4;1;S;1;flejtuchowi
4;1;S;1;flejtuchów
4;1;S;1;flejtuchów
4;1;S;1;flejtuchu
4;1;S;1;flejtuchy
4;1;S;1;flejtuchy
4;1;S;2;flei
4;1;S;2;flej
4;1;S;2;fleja
4;1;S;2;flejach
4;1;S;2;flejami
4;1;S;2;flej¹
4;1;S;2;fleje
4;1;S;2;flejê
4;1;S;2;flejo
4;1;S;2;flejom
4;1;S;3;niechluj
4;1;S;3;niechluja
4;1;S;3;niechlujach
4;1;S;3;niechlujami
4;1;S;3;niechluje
4;1;S;3;niechlujem
4;1;S;3;niechlujom
4;1;S;3;niechlujowi
4;1;S;3;niechlujów
4;1;S;3;niechluju
4;1;S;4;kocmo³uch
4;1;S;4;kocmo³ucha
4;1;S;4;kocmo³uchach
4;1;S;4;kocmo³uchami
4;1;S;4;kocmo³uchem
4;1;S;4;kocmo³uchom
4;1;S;4;kocmo³uchowi
4;1;S;4;kocmo³uchów
4;1;S;4;kocmo³uchu
4;1;S;4;kocmo³uchy
4;1;S;5;abnegaci
4;1;S;5;abnegacie
4;1;S;5;abnegat
4;1;S;5;abnegata
4;1;S;5;abnegatach
4;1;S;5;abnegatami
4;1;S;5;abnegatem
4;1;S;5;abnegatom
4;1;S;5;abnegatowi
4;1;S;5;abnegatów
4;1;S;6;szuszwol
4;1;S;6;szuszwola
4;1;S;6;szuszwolach
4;1;S;6;szuszwolami
4;1;S;6;szuszwole
4;1;S;6;szuszwolem
4;1;S;6;szuszwoli
4;1;S;6;szuszwolom
4;1;S;6;szuszwolowi
4;1;S;6;szuszwolu
4;1;S;7;czarnuch
4;1;S;7;czarnucha
4;1;S;7;czarnuchach
4;1;S;7;czarnuchami
4;1;S;7;czarnuchem
4;1;S;7;czarnuchom
4;1;S;7;czarnuchowi
4;1;S;7;czarnuchowie
4;1;S;7;czarnuchów
4;1;S;7;czarnuchu
4;2;C;1;niechlujstwo
4;2;C;1;niechlujstwo
4;2;C;2;niechlujnoœci
4;2;C;2;niechlujnoœci¹
4;2;C;2;niechlujnoœæ
4;2;C;3;niechlujna
4;2;C;3;niechlujna
4;2;C;3;niechlujna
4;2;C;3;niechlujn¹
4;2;C;3;niechlujn¹
4;2;C;3;niechlujn¹
4;2;C;3;niechlujne
4;2;C;3;niechlujne
4;2;C;3;niechlujne
4;2;C;3;niechlujnego
4;2;C;3;niechlujnego
4;2;C;3;niechlujnego
4;2;C;3;niechlujnej
4;2;C;3;niechlujnej
4;2;C;3;niechlujnej
4;2;C;3;niechlujnemu
4;2;C;3;niechlujnemu
4;2;C;3;niechlujnemu
4;2;C;3;niechlujni
4;2;C;3;niechlujni
4;2;C;3;niechlujni
4;2;C;3;niechlujny
4;2;C;3;niechlujny
4;2;C;3;niechlujny
4;2;C;3;niechlujnych
4;2;C;3;niechlujnych
4;2;C;3;niechlujnych
4;2;C;3;niechlujnym
4;2;C;3;niechlujnym
4;2;C;3;niechlujnym
4;2;C;3;niechlujnymi
4;2;C;3;niechlujnymi
4;2;C;3;niechlujnymi
4;2;C;4;niechlujnie
4;2;C;5;kocmo³uszek
4;2;C;5;kocmo³uszek
4;2;C;10;szuszwolski
4;2;C;13;czarnuchowaty
4;2;C;28;brudasek
4;2;C;28;brudaska
4;2;C;28;brudaskach
4;2;C;28;brudaskami
4;2;C;28;brudaski
4;2;C;28;brudaski
4;2;C;28;brudaskiem
4;2;C;28;brudaskom
4;2;C;28;brudaskowi
4;2;C;28;brudasków
4;2;C;28;brudasku
4;2;S;5;fl¹der
4;2;S;5;fl¹dra
4;2;S;5;fl¹drach
4;2;S;5;fl¹drami
4;2;S;5;fl¹dr¹
4;2;S;5;fl¹drê
4;2;S;5;fl¹dro
4;2;S;5;fl¹drom
4;2;S;5;fl¹dry
4;2;S;5;fl¹drze
4;2;S;7;niedbalec
4;2;S;8;glajda
4;2;S;10;brudaska
4;2;S;10;brudaska
4;2;S;11;abnegatka
4;2;S;11;abnegatka
4;2;S;12;prosi¹t
4;2;S;12;prosiê
4;2;S;12;prosiêcia
4;2;S;12;prosiêciem
4;2;S;12;prosiêciu
4;2;S;12;prosiêta
4;2;S;12;prosiêtach
4;2;S;12;prosiêtami
4;2;S;12;prosiêtom
4;2;S;13;kopciuch
4;2;S;14;œmieciuch
4;2;S;14;œmieciuch
4;2;S;15;oberwaniec
4;2;S;15;oberwañca
4;2;S;15;oberwañcach
4;2;S;15;oberwañcami
4;2;S;15;oberwañcem
4;2;S;15;oberwañcom
4;2;S;15;oberwañcowi
4;2;S;15;oberwañców
4;2;S;15;oberwañcu
4;2;S;15;oberwañcu
4;2;S;15;oberwañcy
4;2;S;15;oberwañcze
4;2;S;16;lump
4;2;S;17;œlumper
4;2;S;20;bambus
4;2;S;20;bambusa
4;2;S;20;bambusach
4;2;S;20;bambusami
4;2;S;20;bambusem
4;2;S;20;bambusie
4;2;S;20;bambusom
4;2;S;20;bambusowi
4;2;S;20;bambusów
4;2;S;20;bambusu
4;2;S;20;bambusy
4;2;S;21;negatyw
4;2;S;21;negatywach
4;2;S;21;negatywami
4;2;S;21;negatywem
4;2;S;21;negatywie
4;2;S;21;negatywom
4;2;S;21;negatywowi
4;2;S;21;negatywów
4;2;S;21;negatywu
4;2;S;21;negatywy
4;2;S;22;smoluch
4;2;S;23;nieczystoœci
4;2;S;23;nieczystoœci¹
4;2;S;23;nieczystoœæ
4;2;S;24;zanieczyszczenia
4;2;S;24;zanieczyszczeniach
4;2;S;24;zanieczyszczeniami
4;2;S;24;zanieczyszczenie
4;2;S;24;zanieczyszczeniem
4;2;S;24;zanieczyszczeniom
4;2;S;24;zanieczyszczeniu
4;2;S;24;zanieczyszczeñ
4;2;S;25;gnojem
4;2;S;25;gnojowi
4;2;S;25;gnoju
4;2;S;25;gnój
4;2;S;26;syf
4;2;S;27;fraktur
4;2;S;28;brutta
4;2;S;28;brutta
4;2;S;30;plamiæ
4;2;S;32;walaæ
4;2;S;33;paskudziæ
4;2;S;34;brukaæ
4;2;S;35;kalaæ
4;2;S;35;kalali
4;2;S;35;kalaliœcie
4;2;S;35;kalaliœmy
4;2;S;35;kala³
4;2;S;35;kala³a
4;2;S;35;kala³am
4;2;S;35;kala³aœ
4;2;S;35;kala³em
4;2;S;35;kala³eœ
4;2;S;35;kala³o
4;2;S;35;kala³om
4;2;S;35;kala³oœ
4;2;S;35;kala³y
4;2;S;35;kala³yœcie
4;2;S;35;kala³yœmy
4;2;S;36;tyt³aæ
4;2;S;37;babraæ
4;2;S;37;babrali
4;2;S;37;babraliœcie
4;2;S;37;babraliœmy
4;2;S;37;babra³
4;2;S;37;babra³a
4;2;S;37;babra³am
4;2;S;37;babra³aœ
4;2;S;37;babra³em
4;2;S;37;babra³eœ
4;2;S;37;babra³o
4;2;S;37;babra³om
4;2;S;37;babra³oœ
4;2;S;37;babra³y
4;2;S;37;babra³yœcie
4;2;S;37;babra³yœmy
4;2;S;38;œlabraæ
4;2;S;39;cioraæ
4;2;S;43;uœwiniony
4;2;S;43;uœwiniony
4;2;S;44;zasyfiony
4;2;S;44;zasyfiony
4;2;S;45;upierdoleni
4;2;S;45;upierdolona
4;2;S;45;upierdolon¹
4;2;S;45;upierdolone
4;2;S;45;upierdolonego
4;2;S;45;upierdolonej
4;2;S;45;upierdolonemu
4;2;S;45;upierdolony
4;2;S;45;upierdolonych
4;2;S;45;upierdolonym
4;2;S;45;upierdolonymi
5;0;B;0;burak
5;0;B;0;burak
5;0;B;0;buraka
5;0;B;0;buraka
5;0;B;0;burakach
5;0;B;0;burakami
5;0;B;0;buraki
5;0;B;0;burakiem
5;0;B;0;burakom
5;0;B;0;burakowi
5;0;B;0;buraków
5;0;B;0;buraku
5;1;C;2;burakach
5;1;C;2;burakami
5;1;C;2;buraki
5;1;C;2;burakom
5;1;C;2;buraków
5;1;C;3;buraczysko
5;1;C;4;buraczarnia
5;1;C;5;buractwa
5;1;C;5;buractwem
5;1;C;5;buractwie
5;1;C;5;buractwo
5;1;C;5;buractwu
5;1;C;6;buraczana
5;1;C;6;buraczan¹
5;1;C;6;buraczane
5;1;C;6;buraczanego
5;1;C;6;buraczanej
5;1;C;6;buraczanemu
5;1;C;6;buraczani
5;1;C;6;buraczany
5;1;C;6;buraczanych
5;1;C;6;buraczanym
5;1;C;6;buraczanymi
5;1;C;7;buraczkowa
5;1;C;7;buraczkowa
5;1;C;7;buraczkowa
5;1;C;7;buraczkow¹
5;1;C;7;buraczkow¹
5;1;C;7;buraczkow¹
5;1;C;7;buraczkowe
5;1;C;7;buraczkowe
5;1;C;7;buraczkowe
5;1;C;7;buraczkowego
5;1;C;7;buraczkowego
5;1;C;7;buraczkowego
5;1;C;7;buraczkowej
5;1;C;7;buraczkowej
5;1;C;7;buraczkowej
5;1;C;7;buraczkowemu
5;1;C;7;buraczkowemu
5;1;C;7;buraczkowemu
5;1;C;7;buraczkowi
5;1;C;7;buraczkowi
5;1;C;7;buraczkowi
5;1;C;7;buraczkowy
5;1;C;7;buraczkowy
5;1;C;7;buraczkowy
5;1;C;7;buraczkowych
5;1;C;7;buraczkowych
5;1;C;7;buraczkowych
5;1;C;7;buraczkowym
5;1;C;7;buraczkowym
5;1;C;7;buraczkowym
5;1;C;7;buraczkowymi
5;1;C;7;buraczkowymi
5;1;C;7;buraczkowymi
5;1;C;8;burakowaty
5;1;S;1;w³óczêdze
5;1;S;1;w³óczêdzy
5;1;S;1;w³óczêga
5;1;S;1;w³óczêgach
5;1;S;1;w³óczêgami
5;1;S;1;w³óczêg¹
5;1;S;1;w³óczêgê
5;1;S;1;w³óczêgi
5;1;S;1;w³óczêgo
5;1;S;1;w³óczêgom
5;1;S;1;w³óczêgów
5;1;S;3;nieogar
5;1;S;3;nieogara
5;1;S;3;nieogarach
5;1;S;3;nieogarami
5;1;S;3;nieogarem
5;1;S;3;nieogarom
5;1;S;3;nieogarowi
5;1;S;3;nieogarów
5;1;S;3;nieogary
5;1;S;3;nieogarze
5;2;C;1;w³óczêgostwo
5;2;C;2;w³óczenia
5;2;C;2;w³óczenie
5;2;C;2;w³óczeniem
5;2;C;2;w³óczeniu
5;2;C;3;zaw³óczenie
5;2;C;4;niew³óczenia
5;2;C;4;niew³óczenie
5;2;C;4;niew³óczeniem
5;2;C;4;niew³óczeniu
5;2;C;5;w³óczyæ
5;2;C;5;w³óczyli
5;2;C;5;w³óczyliœcie
5;2;C;5;w³óczyliœmy
5;2;C;5;w³óczy³
5;2;C;5;w³óczy³a
5;2;C;5;w³óczy³am
5;2;C;5;w³óczy³aœ
5;2;C;5;w³óczy³em
5;2;C;5;w³óczy³eœ
5;2;C;5;w³óczy³o
